order_item_id,order_id,product_id,qty,unit_price,discount
1664,541,26,3,536.2,0.15
1665,541,5,6,4453.05,0
1666,541,35,2,667.27,0.2
1667,542,12,2,405.69,0.15
1668,543,5,1,3827.33,0.15
1669,543,30,4,29334.7,0
1670,543,4,2,29168.09,0.15
1671,543,24,6,11704.44,0.05
1672,543,34,2,32567.65,0.1
1673,544,39,3,1481.33,0.2
1674,544,37,6,1254.7,0.1
1675,545,53,4,37028.54,0.05
1676,546,30,1,30205.86,0.15
1677,546,37,3,1258.64,0.1
1678,546,3,4,12870.33,0.05
1679,546,48,4,32894.41,0.2
1680,547,45,1,12471.46,0
1681,547,37,2,1305.73,0.05
1682,548,45,6,13354.7,0.05
1683,549,5,5,4342.09,0.1
1684,549,49,4,622.21,0.1
1685,549,7,2,1386.29,0.15
1686,550,22,2,7470.78,0
1687,550,48,3,31911.39,0.05
1688,550,26,3,547.41,0.15
1689,550,55,4,8767.92,0
1690,551,31,3,429.55,0.05
1691,551,53,1,37044.86,0.05
1692,552,5,1,4264.92,0.05
1693,552,43,4,1096.01,0.05
1694,553,45,5,13136.08,0
1695,553,4,4,30105.9,0.15
1696,553,54,1,726.33,0
1697,553,41,4,2696.24,0.05
1698,554,27,1,14925.03,0.1
1699,555,57,6,5250.17,0.05
1700,555,7,1,1359.94,0
1701,556,14,1,9156.35,0
1702,556,60,3,14494.41,0
1703,556,35,4,751.51,0
1704,556,26,4,496.51,0.05
1705,556,28,1,3532.43,0.1
1706,557,57,2,5539.2,0.2
1707,558,7,6,1441.74,0.05
1708,558,39,3,1355.12,0.1
1709,558,21,6,878.65,0.1
1710,559,33,5,152.37,0
1711,559,41,2,2295.38,0
1712,559,48,3,32801.27,0.15
1713,559,15,2,3875.75,0
1714,560,10,2,1908.22,0.05
1715,560,25,6,396.55,0.15
1716,561,42,1,485.01,0.15
1717,561,51,6,889.23,0
1718,561,49,2,674.62,0.1
1719,562,52,6,14292.92,0.2
1720,562,44,4,33113.15,0.05
1721,563,5,2,4490.73,0.05
1722,563,13,1,3620.07,0.2
1723,563,4,2,27339.05,0
1724,563,41,4,2673.6,0.1
1725,564,39,3,1388.81,0.15
1726,564,16,6,500.35,0.15
1727,565,31,4,401.19,0.15
1728,565,29,2,1583.92,0.15
1729,566,39,5,1523.94,0.1
1730,566,35,4,722.34,0.15
1731,566,10,3,1804.11,0.2
1732,567,13,1,4183.07,0.1
1733,567,10,4,1815.58,0.15
1734,567,59,4,2354.76,0.1
1735,567,1,4,33682.09,0.2
1736,568,60,4,16502.89,0.1
1737,568,37,5,1260.88,0.1
1738,568,11,6,31239.65,0.15
1739,568,13,4,4079.97,0.05
1740,569,17,4,3499.02,0.05
1741,569,39,3,1377.19,0.2
1742,570,42,6,525.27,0.15
1743,571,11,6,33012.89,0.2
1744,571,54,6,769.54,0.2
1745,571,28,3,3587.11,0
1746,571,17,1,3291.49,0.1
1747,572,45,4,11418.72,0
1748,572,20,6,5146.26,0.15
1749,572,1,6,32252.17,0.15
1750,572,11,2,32100.45,0.05
1751,573,33,4,151.73,0.05
1752,573,8,2,963.97,0.05
1753,574,41,6,2373.26,0.1
1754,574,59,1,2087.38,0.1
1755,574,40,1,525.27,0.2
1756,574,7,2,1378.08,0
1757,575,51,1,812.47,0.2
1758,575,3,3,13714.86,0.15
1759,575,7,3,1414.94,0.1
1760,575,14,3,10074.46,0.1
1761,575,34,3,32226.73,0.1
1762,576,56,1,27031.16,0.15
1763,576,22,6,8176.19,0.05
1764,576,52,1,13954.71,0.2
1765,577,40,4,545.03,0.05
1766,577,44,1,36338.15,0.1
1767,577,43,1,1161.58,0
1768,577,56,6,29080.48,0.15
1769,578,51,4,919.83,0
1770,578,6,6,5946.56,0.2
1771,578,23,2,531.79,0.2
1772,578,28,5,3623.76,0.2
1773,578,60,1,13874.79,0
1774,579,58,1,3326.67,0.2
1775,579,29,2,1403.88,0.05
1776,580,28,6,3079.9,0.1
1777,581,58,5,3433.09,0.15
1778,581,43,1,1200.05,0.1
1779,581,8,2,1122.25,0.2
1780,581,9,1,4116.88,0.15
1781,582,15,1,3614.07,0
1782,582,17,1,3092.13,0.2
1783,583,55,4,8982.98,0
1784,583,21,3,800.62,0.2
1785,584,52,2,13718.42,0.2
1786,584,44,5,31035.85,0.15
1787,584,60,1,15175.58,0.15
1788,585,44,3,30506.54,0
1789,585,30,5,30420.37,0.2
1790,585,10,6,1705.94,0.2
1791,585,39,4,1494.67,0.05
1792,586,52,3,12662.74,0.05
1793,587,55,6,8638.49,0.05
1794,587,32,1,19048.22,0.1
1795,588,26,3,504.25,0.05
1796,588,5,6,4419.74,0.15
1797,588,34,1,27863.9,0.2
1798,588,47,1,1503.39,0.1
1799,589,45,2,11977.86,0.05
1800,589,31,6,413.5,0.1
1801,589,19,6,14880.12,0
1802,589,58,6,3539.91,0.05
1803,590,7,3,1522.73,0.05
1804,591,28,2,3083.34,0.05
1805,591,10,4,1848.38,0.2
1806,591,41,2,2634.8,0.15
1807,591,47,6,1545.06,0
1808,591,26,4,569.06,0.15
1809,592,1,1,33679.73,0.2
1810,592,8,2,925.44,0.2
1811,592,6,5,6067.98,0
1812,593,20,3,4755.6,0.2
1813,593,37,2,1183.64,0
1814,593,9,4,4042.92,0.2
1815,593,7,5,1381.19,0.2
1816,594,43,1,1053.81,0.2
1817,594,58,6,3114.2,0.2
1818,595,37,6,1121.57,0.2
1819,595,14,3,10420.89,0
1820,596,35,6,651.3,0.1
1821,596,11,1,37683.17,0.2
1822,596,28,3,3533.29,0.15
1823,597,59,2,2227.3,0
1824,597,23,2,459.43,0.05
1825,597,39,3,1563.58,0.05
1826,597,35,2,743.56,0.05
1827,597,33,5,145.18,0.05
1828,598,17,4,3170.16,0.1
1829,598,25,6,382.42,0.05
1830,598,42,5,452.77,0.1
1831,598,58,6,3477.55,0.05
1832,598,11,6,33519.97,0.2
1833,599,51,1,915.81,0.05
1834,599,28,1,3253.29,0.2
1835,599,25,1,403.58,0.15
1836,600,59,3,1983.01,0.05
1837,600,22,3,6848.88,0.15
1838,600,50,2,1684.82,0
1839,601,53,3,37757.75,0.1
1840,601,52,5,13003.13,0
1841,601,32,1,17550.72,0.15
1842,601,7,2,1339.39,0.2
1843,601,34,5,30813.28,0.15
1844,602,44,5,34443.86,0.05
1845,603,59,6,2205.32,0.1
1846,604,12,4,446.33,0.1
1847,604,29,4,1490.5,0.05
1848,604,23,3,523.61,0
1849,604,52,3,13392.73,0.1
1850,605,6,5,5526.44,0.1
1851,605,11,5,37562.6,0
1852,606,32,5,19643.49,0.15
1853,606,33,1,153.28,0
1854,606,44,6,32443.5,0.2
1855,606,57,6,5460.72,0.2
1856,607,44,5,35766.42,0.05
1857,607,60,1,14632.86,0.05
1858,608,25,3,422.4,0.05
1859,608,11,5,36991.05,0
1860,608,24,3,12328.89,0.1
1861,608,8,3,966.59,0.2
1862,609,58,1,3237.79,0.2
1863,609,40,4,523.71,0.1
1864,609,55,1,7918.92,0.05
1865,609,32,4,18280.36,0
1866,610,33,4,134.08,0.1
1867,610,58,2,3318.6,0.1
1868,610,10,3,1799.96,0.05
1869,610,27,5,14418.69,0
1870,610,8,4,1062.58,0.15
1871,611,23,6,476.76,0.05
1872,612,48,2,35943.72,0.15
1873,612,22,6,8413.35,0
1874,612,58,4,3331.52,0.15
1875,612,3,6,13138.41,0.1
1876,613,8,1,947.76,0.1
1877,613,7,5,1242.76,0.05
1878,614,48,3,34625.68,0.15
1879,614,1,2,34592.18,0.2
1880,614,28,2,3238.42,0
1881,614,31,3,442.44,0.05
1882,614,19,6,14776.58,0.05
1883,615,55,6,9090.1,0.05
1884,615,38,1,438.15,0
1885,616,40,2,496.53,0
1886,617,15,4,3763.87,0.2
1887,617,22,4,7868.22,0.1
1888,618,46,3,1553.91,0.05
1889,618,27,1,12108.39,0.1
1890,618,16,2,509.78,0.1
1891,619,32,3,17315.62,0
1892,619,24,6,13013.44,0.05
1893,619,22,3,7412.73,0.1
1894,620,42,2,491.46,0
1895,620,18,1,33970.58,0.2
1896,621,46,1,1306.19,0.2
1897,621,29,5,1434.98,0.15
1898,622,9,2,3926.96,0.1
1899,623,41,4,2320.37,0.15
1900,623,46,5,1564.86,0.2
1901,623,8,1,956.6,0.1
1902,623,59,6,2353.4,0.1
1903,624,32,5,20729.93,0.05
1904,624,44,4,34704.14,0.15
1905,624,35,5,770.72,0.15
1906,624,56,5,28737.08,0.05
1907,625,45,5,12637.69,0.2
1908,625,1,3,32359.26,0.05
1909,625,57,3,5892.34,0.2
1910,625,60,1,14011.86,0
1911,625,51,5,788.33,0
1912,626,56,6,33240.25,0.05
1913,626,51,5,766.89,0.1
1914,626,4,6,29586.78,0.1
1915,627,27,5,12946.93,0
1916,627,58,6,3561.29,0.1
1917,628,35,6,801.28,0.2
1918,629,36,3,1294.68,0.2
1919,629,14,6,10331.58,0.15
1920,629,53,2,35817.41,0.15
1921,629,29,3,1374.19,0.15
1922,629,15,1,3777.22,0.15
1923,630,42,1,463.59,0.05
1924,630,19,4,14388.29,0.05
1925,631,30,6,34748.63,0
1926,631,59,6,2154.61,0
1927,632,8,1,1085.79,0
1928,633,41,1,2709.83,0
1929,633,39,1,1467.51,0.1
1930,634,49,2,603.21,0.15
1931,634,37,2,1142.57,0.2
1932,634,58,6,3175.73,0.2
1933,634,29,1,1334.47,0
1934,635,57,2,5079.18,0.15
1935,635,54,4,658.79,0.1
1936,635,27,2,14732.46,0.15
1937,635,10,6,2002.69,0
1938,635,1,4,31408.04,0
1939,636,40,3,499.67,0
1940,637,34,6,29736.01,0.1
1941,637,22,5,8147.48,0.1
1942,637,39,1,1384.44,0.15
1943,637,12,6,433.83,0.1
1944,638,21,4,872.07,0.15
1945,638,10,1,1701.92,0.15
1946,639,9,4,3871.77,0.15
1947,639,12,4,444.36,0.15
1948,639,50,5,1835.83,0.1
1949,640,36,2,1327.87,0.2
1950,640,32,6,18547.58,0.2
1951,640,35,6,775.61,0.05
1952,640,53,6,33080.75,0.1
1953,641,31,3,389.0,0.05
1954,641,9,3,3962.44,0.2
1955,641,59,4,2026.39,0.05
1956,641,8,1,1082.23,0
1957,641,4,6,30188.87,0.15
1958,642,4,6,29443.25,0.15
1959,642,45,5,13752.37,0
1960,642,7,2,1345.24,0
1961,643,49,4,660.94,0.2
1962,643,12,6,488.27,0.15
1963,644,8,6,927.4,0.05
1964,644,10,5,1720.33,0.15
1965,644,4,4,30042.26,0.15
1966,645,28,2,3254.51,0
1967,645,60,5,14666.16,0.05
1968,646,26,6,581.42,0.2
1969,646,12,1,475.85,0.15
1970,647,11,6,33897.65,0.1
1971,647,4,1,26535.21,0.1
1972,647,52,5,14463.46,0.1
1973,647,24,1,12167.24,0.05
1974,648,1,5,31636.64,0
1975,648,49,2,598.15,0.2
1976,648,59,5,1937.25,0.15
1977,648,20,1,4738.56,0
1978,648,13,3,3484.88,0.1
1979,649,49,3,691.42,0
1980,649,26,3,518.15,0.2
1981,649,47,1,1400.91,0.05
1982,650,56,2,31348.49,0
1983,650,55,6,8082.94,0.05
1984,650,3,2,13384.95,0.05
1985,650,19,6,12854.51,0.2
1986,650,11,5,38017.23,0.2
1987,651,22,3,7835.42,0.15
1988,651,19,1,14980.77,0.15
1989,652,37,4,1105.35,0
1990,652,41,2,2695.81,0.1
1991,653,21,2,801.79,0.2
1992,653,11,3,33383.82,0
1993,653,60,2,15721.84,0.15
1994,653,19,3,15258.97,0.1
1995,654,37,4,1090.65,0.1
1996,655,24,3,12530.81,0.15
1997,655,33,5,148.04,0
1998,655,55,5,9728.34,0
1999,655,40,6,576.56,0.2
2000,656,11,1,32438.76,0.15
2001,656,37,6,1104.35,0.15
2002,656,26,4,544.32,0.15
2003,656,55,1,8069.04,0
2004,657,5,5,4099.52,0.15
2005,657,21,1,840.82,0
2006,657,22,5,7083.42,0.15
2007,658,3,3,13337.54,0.15
2008,658,39,2,1317.99,0
2009,658,50,6,1700.94,0.1
2010,658,25,6,362.04,0.05
2011,658,4,1,27568.15,0
2012,659,14,1,8870.44,0.15
2013,659,43,3,1239.97,0.1
2014,659,58,2,3127.33,0.15
2015,659,17,4,3183.25,0.05
2016,659,12,6,440.18,0.2
2017,660,47,6,1423.41,0.05
2018,661,10,4,2022.03,0.15
2019,662,34,4,33031.16,0.05
2020,662,47,6,1385.33,0.2
2021,662,1,1,30462.34,0.05
2022,663,25,5,425.76,0.1
2023,663,14,3,8714.68,0.1
2024,663,23,5,543.27,0
2025,663,13,6,3886.4,0.15
2026,663,44,4,32342.24,0.1
2027,664,60,2,14923.71,0.1
2028,665,28,6,3548.49,0.1
2029,665,25,6,398.38,0
2030,665,19,1,14733.83,0
2031,665,55,1,9118.29,0.2
2032,665,43,4,1035.5,0.2
2033,666,38,4,446.11,0.15
2034,666,52,5,13319.58,0.05
2035,666,3,4,13763.61,0.1
2036,666,43,4,1109.05,0.15
2037,666,19,1,15123.38,0.05
2038,667,54,4,737.58,0
2039,667,58,4,3010.68,0
2040,667,51,2,885.34,0.2
2041,668,37,2,1221.88,0.15
2042,668,28,2,3502.42,0.15
2043,669,47,3,1405.36,0.15
2044,669,12,2,408.51,0.05
2045,669,26,5,486.01,0.2
2046,669,58,4,3580.35,0.1
2047,670,6,1,6014.0,0.2
2048,671,25,4,399.53,0.1
2049,671,2,2,8963.87,0.05
2050,671,48,3,32490.05,0.05
2051,671,47,6,1482.82,0.15
2052,671,9,3,4129.73,0.1
2053,672,56,5,27791.29,0.05
2054,672,7,3,1315.15,0.05
2055,672,8,1,937.21,0.1
2056,672,30,2,30890.72,0.15
2057,672,60,1,14780.84,0.15
2058,673,57,4,6011.53,0.05
2059,673,21,3,791.01,0.05
2060,673,41,6,2588.85,0.2
2061,673,59,1,1969.87,0.1
2062,674,34,3,32924.68,0.05
2063,674,48,5,31289.0,0
2064,675,8,1,991.39,0.05
2065,675,58,1,3499.3,0.05
2066,675,14,3,9240.63,0.05
2067,676,48,5,37991.91,0.05
2068,676,52,3,12721.0,0.1
2069,676,32,4,17281.34,0.2
2070,676,28,3,3178.1,0.05
2071,677,39,3,1492.17,0.2
2072,677,48,4,34211.74,0.2
2073,677,18,3,35858.72,0
2074,677,53,4,33690.92,0
2075,678,39,6,1592.45,0.2
2076,678,53,3,35453.22,0
2077,678,57,2,6012.11,0.15
2078,679,43,3,1045.33,0.1
2079,679,24,1,11544.18,0
2080,680,51,1,814.21,0.2
2081,680,21,2,887.03,0
2082,680,58,5,3183.17,0.2
2083,680,15,6,3442.04,0.15
2084,680,36,6,1434.33,0.1
2085,681,32,1,17365.5,0.05
2086,681,3,5,12113.01,0.15
2087,681,18,2,37428.74,0.1
2088,681,27,1,13940.46,0.2
2089,682,3,5,11351.45,0
2090,682,58,1,3318.04,0.15
2091,682,35,6,697.41,0.1
2092,682,59,3,2097.58,0.2
2093,683,20,6,5751.87,0
2094,683,45,3,13932.93,0
2095,683,30,1,29780.53,0
2096,683,32,2,17290.24,0.1
2097,684,13,6,4216.31,0.1
2098,685,57,1,5107.7,0.1
2099,685,51,1,792.81,0.2
2100,685,3,4,11962.25,0.05
2101,686,21,2,928.95,0.15
2102,686,56,6,29851.14,0
2103,687,18,4,34709.98,0.1
2104,687,21,3,921.22,0.1
2105,687,50,5,1851.14,0.05
2106,687,47,6,1443.65,0.05
2107,688,14,1,10051.25,0.15
2108,689,14,5,9731.42,0.1
2109,689,53,3,37819.2,0.05
2110,689,38,5,435.49,0.05
2111,690,33,3,147.19,0.1
2112,690,13,5,4008.54,0.05
2113,690,50,4,1865.94,0
2114,690,26,2,474.68,0.15
2115,690,5,2,3909.5,0.15
2116,691,8,1,997.21,0.05
2117,691,60,2,14727.55,0.15
2118,691,36,5,1313.29,0.15
2119,692,47,3,1308.72,0.05
2120,692,60,5,14344.05,0.2
2121,692,28,4,3432.14,0
2122,692,13,6,3518.76,0.05
2123,693,37,3,1141.29,0.2
2124,694,26,6,502.68,0.05
2125,694,7,2,1467.8,0.1
2126,694,15,6,3611.7,0.2
2127,694,47,3,1469.22,0
2128,695,55,2,8226.13,0
2129,695,59,2,2001.51,0.15
2130,695,45,2,13998.83,0.15
2131,696,57,6,5954.14,0
2132,696,5,5,3983.4,0.15
2133,696,11,5,30828.48,0.05
2134,697,44,5,30655.29,0.05
2135,697,19,1,12676.58,0.1
2136,697,54,4,710.22,0.1
2137,697,15,5,3587.3,0.15
2138,697,34,3,29348.32,0
2139,698,50,5,1723.31,0.1
2140,698,43,6,1134.35,0
2141,698,55,2,9730.59,0.05
2142,698,56,6,33329.63,0.1
2143,698,58,4,3009.43,0.2
2144,699,48,2,37804.02,0.15
2145,699,6,6,5591.26,0.1
2146,700,12,3,435.89,0.15
2147,700,17,3,3071.31,0
2148,700,59,5,2151.59,0.1
2149,700,44,5,30347.56,0.15
2150,700,23,5,559.25,0.1
2151,701,30,2,31771.92,0.1
2152,701,44,5,33367.62,0.05
2153,702,1,2,32214.34,0.2
2154,702,30,1,28643.49,0.1
2155,702,3,1,12386.79,0
2156,703,51,6,914.85,0.2
2157,703,55,2,9684.15,0.1
2158,703,33,2,165.24,0.05
2159,704,3,3,11906.19,0.15
2160,704,31,4,392.23,0
2161,705,37,6,1303.29,0.2
2162,705,28,2,3550.68,0.05
2163,706,20,6,5194.01,0.05
2164,706,6,4,6456.62,0.15
2165,706,37,1,1115.82,0.15
2166,707,23,4,504.93,0.2
2167,707,28,1,3748.01,0.15
2168,707,30,1,33320.65,0.2
2169,707,27,3,14347.72,0.2
2170,708,49,4,579.19,0
2171,709,4,3,30956.29,0
2172,710,31,1,421.03,0.2
2173,710,45,6,13340.04,0.05
2174,710,22,5,7064.79,0.15
2175,710,56,2,28432.32,0.05
2176,710,4,3,29727.43,0
2177,711,5,1,3811.05,0
2178,712,31,1,428.81,0.15
2179,713,31,5,380.51,0.2
2180,713,12,6,440.4,0.2
2181,713,53,1,35712.9,0
2182,713,16,2,493.63,0.05
2183,714,31,5,400.14,0.1
2184,714,19,4,13509.53,0
2185,714,43,4,1109.99,0.15
2186,714,7,2,1246.93,0.15
2187,715,20,5,5175.63,0.1
2188,715,3,2,12486.26,0.15
2189,715,42,3,432.98,0.05
2190,715,58,3,3339.65,0.2
2191,715,43,2,1093.81,0.2
2192,716,23,6,515.84,0.15
2193,716,42,6,519.35,0.05
2194,717,59,6,2135.2,0.15
2195,718,45,5,13979.9,0.1
2196,718,21,5,903.78,0.15
2197,719,7,1,1384.36,0.15
2198,719,43,3,1191.58,0.05
2199,720,60,3,13832.36,0
2200,720,5,4,4339.33,0.2
2201,720,4,6,31022.01,0.05
2202,720,40,3,498.45,0.15
2203,721,17,4,3320.23,0.05
2204,721,32,2,19819.25,0.15
2205,722,14,1,10336.23,0
2206,723,12,6,459.48,0.15
2207,723,44,2,35270.95,0.2
2208,723,47,4,1400.52,0.1
2209,724,28,1,3468.51,0.05
2210,724,41,5,2444.25,0
2211,724,25,4,366.49,0.2
2212,724,56,5,29114.77,0.05
2213,725,56,2,33164.56,0
2214,726,40,1,552.79,0.1
2215,726,4,6,26081.69,0.1
2216,726,35,4,691.27,0.1
2217,726,45,1,11788.58,0.2
2218,727,32,5,20463.08,0
2219,727,5,3,4527.76,0.15
2220,728,18,1,33765.66,0.15
2221,728,47,5,1319.28,0.1
2222,729,60,1,13553.08,0.05
2223,730,31,2,394.81,0.15
2224,730,4,5,26738.56,0.15
2225,730,25,1,421.02,0.1
2226,730,50,3,1617.49,0.15
2227,730,45,1,12054.15,0
2228,731,37,6,1144.12,0
2229,731,3,1,11397.85,0.15
2230,731,52,2,13036.33,0.1
2231,731,1,3,34484.18,0.05
2232,731,56,3,27835.99,0.15
2233,732,17,5,3001.61,0.1
2234,733,50,6,1635.89,0.1
2235,733,36,3,1417.59,0.2
2236,733,19,1,12542.55,0.15
2237,734,14,2,10400.41,0.2
2238,735,24,6,13730.58,0.05
2239,736,8,1,978.99,0.2
2240,736,2,4,9085.04,0
2241,736,32,1,17980.86,0.2
2242,736,54,4,710.92,0.15
2243,737,25,6,382.89,0
2244,737,12,6,427.82,0.2
2245,738,52,2,14401.5,0.1
2246,738,49,6,672.28,0.15
2247,738,38,4,503.17,0
2248,739,30,5,30020.74,0.15
2249,739,28,4,3595.53,0.05
2250,739,37,2,1311.37,0.1
2251,739,47,6,1533.21,0
2252,739,50,2,1827.77,0.1
2253,740,18,6,39242.21,0.2
2254,740,24,1,11854.97,0.2
2255,740,43,6,1087.18,0.1
2256,740,17,2,3161.9,0
2257,740,51,4,748.05,0
2258,741,4,5,29259.47,0
2259,741,38,4,442.9,0.1
2260,741,6,3,6567.79,0.05
2261,741,18,2,37846.92,0.05
2262,742,42,1,450.79,0.2
2263,743,46,6,1538.76,0.1
2264,743,15,5,3954.19,0.2
2265,743,4,2,28030.22,0
2266,743,17,5,3161.9,0.2
2267,743,2,1,8958.4,0.1
2268,744,42,4,521.09,0.05
2269,745,27,3,13447.69,0.1
2270,745,58,5,3009.61,0.1
2271,745,42,1,461.63,0.05
2272,746,33,6,149.87,0.2
2273,746,46,6,1387.49,0.05
2274,746,50,4,1849.38,0
2275,747,60,2,15261.49,0.2
2276,748,47,1,1431.84,0.2
2277,748,8,5,1015.96,0.1
2278,748,55,2,9465.15,0.1
2279,748,57,2,5441.26,0.1
2280,748,34,2,29930.49,0
2281,749,6,5,5550.86,0.1
2282,749,23,6,507.38,0.05
2283,749,36,4,1442.95,0.05
2284,750,44,5,31300.52,0.1
2285,750,38,3,456.3,0
2286,750,43,4,1110.97,0.05
2287,750,9,5,3990.88,0.05
2288,751,27,3,14287.55,0.15
2289,752,2,2,9513.27,0.2
2290,752,45,4,13843.11,0.1
2291,752,11,2,33738.8,0.2
2292,752,5,2,4294.86,0
2293,753,5,6,4475.54,0.15
2294,754,49,2,659.6,0.2
2295,754,31,5,365.62,0
2296,754,45,5,13007.27,0.15
2297,755,47,2,1340.53,0.1
2298,755,38,1,481.33,0.2
2299,755,18,5,36899.96,0.15
2300,755,50,3,1664.5,0.1
2301,755,7,2,1516.71,0
2302,756,57,3,5247.45,0.1
2303,756,40,3,541.8,0.05
2304,756,21,2,842.7,0.1
2305,756,7,5,1458.4,0.05
2306,756,23,6,485.35,0
2307,757,39,1,1595.35,0.2
2308,758,24,2,12281.9,0.2
2309,759,19,6,15063.84,0
2310,759,59,4,2317.94,0.15
2311,759,8,3,939.26,0.05
2312,759,46,3,1504.54,0
2313,760,21,2,883.28,0.1
2314,761,58,4,3058.31,0.2
2315,761,60,3,14072.99,0.2
2316,761,3,6,13464.77,0
2317,762,38,2,492.25,0.1
2318,762,25,4,360.02,0.05
2319,763,41,1,2794.97,0.05
2320,763,57,1,5566.8,0.15
2321,764,27,6,12856.28,0.15
2322,765,34,3,32378.39,0.1
2323,765,43,6,1126.21,0.15
2324,765,12,5,432.7,0.15
2325,765,57,3,5165.38,0
2326,766,16,1,497.51,0.1
2327,766,43,6,1037.84,0.15
2328,766,28,6,3151.04,0.15
2329,767,19,3,13864.09,0.15
2330,768,27,4,13318.12,0.1
2331,768,26,1,502.69,0.05
2332,768,52,3,14053.53,0
2333,769,57,6,5181.76,0.2
2334,769,11,5,33212.06,0.2
2335,769,35,5,654.34,0
2336,769,14,4,8865.96,0.1
2337,769,50,3,1826.13,0.2
2338,770,35,5,711.9,0.05
2339,770,13,3,4133.67,0.1
2340,770,11,3,33819.14,0.2
2341,771,49,5,576.09,0.15
2342,772,2,6,8979.02,0.1
2343,772,15,6,3480.89,0.15
2344,772,41,6,2499.35,0.1
2345,773,1,6,36103.32,0.2
2346,774,54,3,754.28,0.15
2347,774,39,5,1529.09,0.1
2348,775,42,4,461.66,0
2349,775,37,2,1326.41,0.2
2350,775,31,3,399.33,0.2
2351,776,47,5,1463.53,0.15
2352,776,26,2,537.13,0
2353,776,24,4,13608.15,0.15
2354,776,49,3,625.63,0
2355,777,7,5,1288.12,0.15
2356,778,40,6,582.17,0.05
2357,778,54,1,751.68,0.1
2358,778,31,4,384.83,0.1
2359,778,34,2,27263.54,0.2
2360,779,49,4,634.73,0.1
2361,779,36,6,1285.21,0.15
2362,780,28,6,3114.65,0.05
2363,781,13,1,3509.91,0.15
2364,781,29,4,1381.18,0.2
2365,782,1,3,35319.4,0.1
2366,782,19,5,13324.67,0.1
2367,782,8,5,1061.27,0.05
2368,782,28,3,3435.47,0.05
2369,783,30,6,33082.85,0.05
2370,783,14,2,9752.77,0.15
2371,783,60,1,14476.41,0.05
2372,783,22,2,7589.47,0
2373,784,35,4,702.02,0
2374,785,23,6,515.42,0.05
2375,786,19,4,14088.42,0.1
2376,786,53,3,37178.43,0.15
2377,786,59,3,2170.1,0.05
2378,787,18,3,37329.84,0.05
2379,787,12,5,454.32,0.15
2380,788,43,1,1197.16,0.05
2381,788,59,1,2336.29,0.2
2382,788,31,2,370.65,0.15
2383,788,14,1,9342.09,0
2384,788,11,2,34532.09,0.15
2385,789,33,2,151.51,0.15
2386,789,49,4,656.0,0.1
2387,789,8,3,1102.08,0.1
2388,790,41,3,2666.27,0.15
2389,790,54,5,702.87,0.1
2390,791,12,3,479.5,0.1
2391,791,2,6,9331.95,0.2
2392,791,56,5,32580.99,0.05
2393,792,29,5,1388.73,0.2
2394,792,24,3,12408.23,0.1
2395,793,42,3,497.29,0.15
2396,794,41,1,2747.87,0.15
2397,794,4,5,29751.8,0.15
2398,794,37,2,1200.96,0.2
2399,795,58,2,3045.93,0
2400,795,46,1,1417.48,0
2401,795,10,3,1695.8,0.2
2402,795,48,3,38262.85,0.05
2403,795,12,6,456.83,0
2404,796,47,4,1375.62,0
2405,796,24,1,12040.97,0.2
2406,796,34,2,31667.72,0
2407,796,1,2,33354.11,0.1
2408,796,43,5,1058.09,0.2
2409,797,18,1,35606.62,0.2
2410,797,36,6,1242.33,0.15
2411,797,23,1,467.95,0
2412,798,41,1,2400.88,0.1
2413,798,2,4,8647.53,0.05
2414,798,50,3,1851.78,0.05
2415,798,11,6,36302.51,0.05
2416,798,51,3,755.86,0.1
2417,799,15,2,3523.45,0.1
2418,799,54,3,741.21,0.1
2419,799,13,1,3878.84,0.2
2420,799,18,3,35664.06,0.2
2421,800,54,5,694.49,0.2
2422,801,42,3,453.14,0.2
2423,801,52,5,14610.32,0.1
2424,801,44,1,33056.24,0.05
2425,802,60,1,15108.19,0.05
2426,803,37,5,1309.73,0.1
2427,803,25,6,356.19,0.1
2428,803,43,1,1048.59,0.15
2429,804,59,3,1990.41,0.2
2430,804,23,2,536.09,0.15
2431,805,31,6,390.04,0.1
2432,805,54,4,738.37,0.1
2433,805,16,1,586.82,0.05
2434,805,17,5,2935.59,0.15
2435,806,2,5,10412.38,0.2
2436,806,11,2,37721.45,0.2
2437,806,33,2,137.96,0.1
2438,806,60,1,16544.82,0.1
2439,806,20,2,5569.23,0.15
2440,807,13,2,3724.5,0
2441,807,57,2,5331.34,0.05
2442,808,44,3,29528.54,0.05
2443,808,36,3,1246.29,0.2
2444,809,43,6,1068.57,0
2445,809,25,4,358.14,0.05
2446,809,54,4,752.55,0.1
2447,809,30,6,33151.02,0.15
2448,810,32,5,16979.62,0.2
2449,810,43,2,1193.46,0.1
2450,810,48,3,33557.66,0
2451,811,9,2,3612.37,0.1
2452,811,32,4,17241.46,0.15
2453,812,20,4,4723.99,0.15
2454,812,25,2,361.01,0.2
2455,812,44,1,32720.71,0
2456,813,52,2,13876.4,0.15
2457,813,1,6,33434.36,0.15
2458,813,11,6,37782.57,0.15
2459,813,21,4,932.36,0.1
2460,814,52,4,14271.41,0.2
2461,814,59,3,1967.38,0.05
2462,814,29,4,1493.97,0.15
2463,814,33,6,136.39,0
2464,814,24,3,14087.83,0.2
2465,815,4,1,31187.87,0.15
2466,815,30,3,28622.73,0.2
